time,class,id,marketId,actor,kind,amount,asset,chainSignature,commitment,prevCommitment
1790134844383,receipt,rcpt_e0bcb545744101eb2462,,week100-1790134837-u031,internal_transfer,,,,e0bcb545744101eb24628bbbdef2972119c44c157c3446aba1dd2367fd81464231abe1dffab8c55463156cb114832835138cb76019ae6b68684e9fde95d1dbd3,e70ce24d9461992b21835fe505dcb17f7478eeea0cb1e0a5dfe08e7716fdc5490a2ed39e75c55f37cf004a144f7491829644b2ab45e2b3563258ed5f832962db
1790134844414,receipt,rcpt_198897317f2364cddc78,,week100-1790134837-u031,internal_transfer,,,,198897317f2364cddc78631c04259350f7de7ff4d4d33252fe6deaff7e1922733bf8b2d5793530780842fa1a1b26dfaf1981fd0c3dd72f2140cd052a3c87a3e6,e0bcb545744101eb24628bbbdef2972119c44c157c3446aba1dd2367fd81464231abe1dffab8c55463156cb114832835138cb76019ae6b68684e9fde95d1dbd3
1790134844433,market_trade,week100-1790134837-m6:trade:0,week100-1790134837-m6,week100-1790134837-u031,YES,5.05,USDC,,,
1790134844468,receipt,rcpt_3f75a25261080d4f7fd0,,week100-1790134837-u039,internal_transfer,,,,3f75a25261080d4f7fd0ae2c33a7c1ab2240e5f280f2d9effc28b6f4c79f8a95f5026c114707a9ac7a2b15ec521729c0257f1729b409b4acca7892edb95d2f0a,198897317f2364cddc78631c04259350f7de7ff4d4d33252fe6deaff7e1922733bf8b2d5793530780842fa1a1b26dfaf1981fd0c3dd72f2140cd052a3c87a3e6
1790134844499,receipt,rcpt_02ed46c93a681528b759,,week100-1790134837-u039,internal_transfer,,,,02ed46c93a681528b75997637aaffcc826f28a843687269bf2d5fbd958a036da58f4094f28dcbded566a6f191f799a13d35095970f5ea7ef044a9e68791d5c43,3f75a25261080d4f7fd0ae2c33a7c1ab2240e5f280f2d9effc28b6f4c79f8a95f5026c114707a9ac7a2b15ec521729c0257f1729b409b4acca7892edb95d2f0a
1790134844522,market_trade,week100-1790134837-m6:trade:1,week100-1790134837-m6,week100-1790134837-u039,YES,5.05,USDC,,,
1790134844547,receipt,rcpt_b5bae3b2a6d2ff050289,,week100-1790134837-u040,internal_transfer,,,,b5bae3b2a6d2ff0502891d2dc2d86f6f294d01742d1641109eb1c19ab7fd979657a9fded5f66eb20d81eb6ff84ca70291e6d4f049668bb42e112e49f3615e323,02ed46c93a681528b75997637aaffcc826f28a843687269bf2d5fbd958a036da58f4094f28dcbded566a6f191f799a13d35095970f5ea7ef044a9e68791d5c43
1790134844583,receipt,rcpt_9a15e70a7cc4c483c37b,,week100-1790134837-u040,internal_transfer,,,,9a15e70a7cc4c483c37b3df08b9f222865b2363b7dbde74389efd77ce67ca7c69b984c2b7e221fe93d9737e0b6f8869ea820690d16c0a342ad9fbef9e75bba13,b5bae3b2a6d2ff0502891d2dc2d86f6f294d01742d1641109eb1c19ab7fd979657a9fded5f66eb20d81eb6ff84ca70291e6d4f049668bb42e112e49f3615e323
1790134844950,market_trade,week100-1790134837-m7:trade:0,week100-1790134837-m7,week100-1790134837-u040,NO,5.05,USDC,,,
1790134844972,receipt,rcpt_6a274f20e859b5d2a964,,week100-1790134837-u041,internal_transfer,,,,6a274f20e859b5d2a96478f0972912ef20fab4b66c9b19afa0aae958d0cec76fbe9126955209c7256241ebaad5f186adc5a64a5f2a693c4e58698d8687402c8b,9a15e70a7cc4c483c37b3df08b9f222865b2363b7dbde74389efd77ce67ca7c69b984c2b7e221fe93d9737e0b6f8869ea820690d16c0a342ad9fbef9e75bba13
1790134845008,receipt,rcpt_77735eaf99f84849c78e,,week100-1790134837-u041,internal_transfer,,,,77735eaf99f84849c78ead4c337363b495af091416bb025468e289993ebebdeeb3f3db2b4dc45adca163b1261243398541e6fb689db1423449ba3cc4f5e94cab,6a274f20e859b5d2a96478f0972912ef20fab4b66c9b19afa0aae958d0cec76fbe9126955209c7256241ebaad5f186adc5a64a5f2a693c4e58698d8687402c8b
1790134845032,market_trade,week100-1790134837-m0:trade:2,week100-1790134837-m0,week100-1790134837-u041,YES,5.05,USDC,,,
1790134845069,receipt,rcpt_b98f13587e94fd28a5ac,,week100-1790134837-u049,internal_transfer,,,,b98f13587e94fd28a5ace80fe426483a1c2f896f226b15db1ed69a991df9e649f552a8588203758e37675c3ce68e8c3212b821dcc5c506a49b2e4bd05bc083f7,77735eaf99f84849c78ead4c337363b495af091416bb025468e289993ebebdeeb3f3db2b4dc45adca163b1261243398541e6fb689db1423449ba3cc4f5e94cab
1790134845102,receipt,rcpt_8dbae0fd522ca1f4dee2,,week100-1790134837-u049,internal_transfer,,,,8dbae0fd522ca1f4dee28ed1e5c3242cec9b04515f465f4d5a683c000dc7d9f2d59ea87b8140129fef1d2cdcb1c6196d203b3e875f2555d54a464b5d1b80fe4a,b98f13587e94fd28a5ace80fe426483a1c2f896f226b15db1ed69a991df9e649f552a8588203758e37675c3ce68e8c3212b821dcc5c506a49b2e4bd05bc083f7
1790134845122,market_trade,week100-1790134837-m0:trade:3,week100-1790134837-m0,week100-1790134837-u049,YES,5.05,USDC,,,
1790134845142,receipt,rcpt_b4d3f40d91d02bd25ff2,,week100-1790134837-u050,internal_transfer,,,,b4d3f40d91d02bd25ff2b2c5cc18f46cfc60de0821c4f8a44fccce5c84f1e66cf4ac012c9d776d15cae3112b3847302f9f8b0a3b847eaeece20ab65bf578ca11,8dbae0fd522ca1f4dee28ed1e5c3242cec9b04515f465f4d5a683c000dc7d9f2d59ea87b8140129fef1d2cdcb1c6196d203b3e875f2555d54a464b5d1b80fe4a
1790134845170,receipt,rcpt_7d71320215d0ce593b6a,,week100-1790134837-u050,internal_transfer,,,,7d71320215d0ce593b6a90ce7e317887bf1c7a876f12521e279fda71d0ad80c19ad7c5dfa15f5d46ce06829773f2abeddf6c6ee684eabc25780bea6bcb35159e,b4d3f40d91d02bd25ff2b2c5cc18f46cfc60de0821c4f8a44fccce5c84f1e66cf4ac012c9d776d15cae3112b3847302f9f8b0a3b847eaeece20ab65bf578ca11
1790134845191,market_trade,week100-1790134837-m1:trade:1,week100-1790134837-m1,week100-1790134837-u050,NO,5.05,USDC,,,
1790134845205,receipt,rcpt_d9705c2aab357608c3de,,week100-1790134837-u051,internal_transfer,,,,d9705c2aab357608c3dec58f5882db785c7ec15e2e2134edba1528b8f04fd6e9f7bf3ee574853b32088b404f2cc9edf262297ceebdd195b6c2f56c965aa262e3,7d71320215d0ce593b6a90ce7e317887bf1c7a876f12521e279fda71d0ad80c19ad7c5dfa15f5d46ce06829773f2abeddf6c6ee684eabc25780bea6bcb35159e
1790134845239,receipt,rcpt_39b9e913285d0a02341f,,week100-1790134837-u051,internal_transfer,,,,39b9e913285d0a02341f1afb5a2d13f9c7d247c0b20a7ea387f1cf89cebb3832e582e9fc250234bbcf5e4fb570c723f272d8911d2106dae034666db07f10f2fb,d9705c2aab357608c3dec58f5882db785c7ec15e2e2134edba1528b8f04fd6e9f7bf3ee574853b32088b404f2cc9edf262297ceebdd195b6c2f56c965aa262e3
1790134845262,market_trade,week100-1790134837-m2:trade:2,week100-1790134837-m2,week100-1790134837-u051,YES,5.05,USDC,,,
1790134845290,receipt,rcpt_96f19ea582165d11a8ab,,week100-1790134837-u059,internal_transfer,,,,96f19ea582165d11a8abcdc0d824e23ba2ed41e9f436aebdb52d77fbb263e3134b75c8f2f6a2f34b5278d834d8c64fde9072cc4f1c8a1eeaa8b93020238682a6,39b9e913285d0a02341f1afb5a2d13f9c7d247c0b20a7ea387f1cf89cebb3832e582e9fc250234bbcf5e4fb570c723f272d8911d2106dae034666db07f10f2fb
1790134845323,receipt,rcpt_873b9dd220542cdc96a1,,week100-1790134837-u059,internal_transfer,,,,873b9dd220542cdc96a1fc8cea5be90428f36e13af1a5a1d148d1eff387ba9155cf86052b0fb1e0656e52d8ac680ce104d2482667db25ad28a7b6832f87e06e1,96f19ea582165d11a8abcdc0d824e23ba2ed41e9f436aebdb52d77fbb263e3134b75c8f2f6a2f34b5278d834d8c64fde9072cc4f1c8a1eeaa8b93020238682a6
1790134845344,market_trade,week100-1790134837-m2:trade:3,week100-1790134837-m2,week100-1790134837-u059,YES,5.05,USDC,,,
1790134845364,receipt,rcpt_bf9f452acf0fb3dd5122,,week100-1790134837-u060,internal_transfer,,,,bf9f452acf0fb3dd51221f4a0c767b55c5b7c40739686e7ef06c49246dae95bb02d876fe876a91ce2ad81e56bce91b4007f72bfffb563cfb895b2586c92a7158,873b9dd220542cdc96a1fc8cea5be90428f36e13af1a5a1d148d1eff387ba9155cf86052b0fb1e0656e52d8ac680ce104d2482667db25ad28a7b6832f87e06e1
1790134845392,receipt,rcpt_2b8745fe31be14b433c6,,week100-1790134837-u060,internal_transfer,,,,2b8745fe31be14b433c6428557098c50110ffe1992ed6ecdb6027b76bca05e6a9e41278c5b3b4c7c5b063e3d78bcc04b9c7203cafb52eb387c96a52f902c99d6,bf9f452acf0fb3dd51221f4a0c767b55c5b7c40739686e7ef06c49246dae95bb02d876fe876a91ce2ad81e56bce91b4007f72bfffb563cfb895b2586c92a7158
1790134845414,market_trade,week100-1790134837-m3:trade:1,week100-1790134837-m3,week100-1790134837-u060,NO,5.05,USDC,,,
1790134845435,receipt,rcpt_8fd712bd442b74ffa792,,week100-1790134837-u061,internal_transfer,,,,8fd712bd442b74ffa7922508c36e53d8d5d006a9376014dfa35f0e6ea82d30a84f22de66778cc5295be4a5714454a99b8dcbdc5307282855322c22966127f3d2,2b8745fe31be14b433c6428557098c50110ffe1992ed6ecdb6027b76bca05e6a9e41278c5b3b4c7c5b063e3d78bcc04b9c7203cafb52eb387c96a52f902c99d6
1790134845462,receipt,rcpt_e5fdbec595ce6a97a0be,,week100-1790134837-u061,internal_transfer,,,,e5fdbec595ce6a97a0be9782bcf25b70786826c6a0879eb5abc95e1e4fbc0bbe4ac38e8546b4e8d7a8bc9f32bcd6b3e3c647a344ee858fc39a0dba5bf87ff370,8fd712bd442b74ffa7922508c36e53d8d5d006a9376014dfa35f0e6ea82d30a84f22de66778cc5295be4a5714454a99b8dcbdc5307282855322c22966127f3d2
1790134845485,market_trade,week100-1790134837-m4:trade:2,week100-1790134837-m4,week100-1790134837-u061,YES,5.05,USDC,,,
1790134845515,receipt,rcpt_2586f21383254dd1a799,,week100-1790134837-u069,internal_transfer,,,,2586f21383254dd1a7990d383d8b606bbb0d23a6b0bcf48bc7e7d5657c88aa284456cb16c24751a94d4307bde54a3fa5cb6404ded669d4c350d19bd3edd77b33,e5fdbec595ce6a97a0be9782bcf25b70786826c6a0879eb5abc95e1e4fbc0bbe4ac38e8546b4e8d7a8bc9f32bcd6b3e3c647a344ee858fc39a0dba5bf87ff370
1790134845544,receipt,rcpt_ca0624a686b7d7230e49,,week100-1790134837-u069,internal_transfer,,,,ca0624a686b7d7230e49812be3e38a222cffe52580b640e7211dfd9cf16d3b0d7f14d8f458a9a034100cc2f224fa96db87e2c46ad6f9018d475410464c3ccbfc,2586f21383254dd1a7990d383d8b606bbb0d23a6b0bcf48bc7e7d5657c88aa284456cb16c24751a94d4307bde54a3fa5cb6404ded669d4c350d19bd3edd77b33
1790134845917,market_trade,week100-1790134837-m4:trade:3,week100-1790134837-m4,week100-1790134837-u069,YES,5.05,USDC,,,
1790134845930,receipt,rcpt_ff5fb5eaf16ae7cffa17,,week100-1790134837-u070,internal_transfer,,,,ff5fb5eaf16ae7cffa173c6619ee98ea0a5059226821b4174e6bf0bef72a113ab274179ddba0ade3658f85a69266cda227a3e5850e13962d948f07aedf252b99,ca0624a686b7d7230e49812be3e38a222cffe52580b640e7211dfd9cf16d3b0d7f14d8f458a9a034100cc2f224fa96db87e2c46ad6f9018d475410464c3ccbfc
1790134845963,receipt,rcpt_547ba2043971459832a8,,week100-1790134837-u070,internal_transfer,,,,547ba2043971459832a89c5ef8901958ad458ea00572655ff077f0acc6da00d056552d21aa4f0332ff6759550f18034983f23bd686c2fb95e1a1c43774cb4f00,ff5fb5eaf16ae7cffa173c6619ee98ea0a5059226821b4174e6bf0bef72a113ab274179ddba0ade3658f85a69266cda227a3e5850e13962d948f07aedf252b99
1790134845994,market_trade,week100-1790134837-m5:trade:1,week100-1790134837-m5,week100-1790134837-u070,NO,5.05,USDC,,,
1790134846014,receipt,rcpt_96fea71810c915a258b7,,week100-1790134837-u071,internal_transfer,,,,96fea71810c915a258b79b3470df203251bec5498d0f511f1911230c10a9ed386316bfeb13192dcdd61fd7a43fe8d16ef3b0eeeb2ba49b0fe30c76a1a184a4c6,547ba2043971459832a89c5ef8901958ad458ea00572655ff077f0acc6da00d056552d21aa4f0332ff6759550f18034983f23bd686c2fb95e1a1c43774cb4f00
1790134846045,receipt,rcpt_bb9a2865abfed206d3ea,,week100-1790134837-u071,internal_transfer,,,,bb9a2865abfed206d3ea233b3645c28bd87ffadcab38af809b074c349f8750073becdaf6b4fbae7c61d7bef39e3766b6c120ccf8d9d025b181bc37d1de5a3ece,96fea71810c915a258b79b3470df203251bec5498d0f511f1911230c10a9ed386316bfeb13192dcdd61fd7a43fe8d16ef3b0eeeb2ba49b0fe30c76a1a184a4c6
1790134846069,market_trade,week100-1790134837-m6:trade:2,week100-1790134837-m6,week100-1790134837-u071,YES,5.05,USDC,,,
1790134846098,receipt,rcpt_aade98c7082bf25ed842,,week100-1790134837-u079,internal_transfer,,,,aade98c7082bf25ed84290d91e8e11e90500ed856b0635d0a70575144c4e692a5be37c4be6f3cb7ddd921bf1034cdca2e97eb5e2730858df58424570f403214d,bb9a2865abfed206d3ea233b3645c28bd87ffadcab38af809b074c349f8750073becdaf6b4fbae7c61d7bef39e3766b6c120ccf8d9d025b181bc37d1de5a3ece
1790134846136,receipt,rcpt_aa9115b9378b961edb39,,week100-1790134837-u079,internal_transfer,,,,aa9115b9378b961edb39343d178871013527c58cfcdf824574e0a962631dbb603de46f3ed9ca1e2ddb4c73a3f1e9c65f0a4e32641b87e07d784cee4febbd2e3a,aade98c7082bf25ed84290d91e8e11e90500ed856b0635d0a70575144c4e692a5be37c4be6f3cb7ddd921bf1034cdca2e97eb5e2730858df58424570f403214d
1790134846159,market_trade,week100-1790134837-m6:trade:3,week100-1790134837-m6,week100-1790134837-u079,YES,5.05,USDC,,,
1790134846172,receipt,rcpt_1ba8cfc2b9fc54859c10,,week100-1790134837-u080,internal_transfer,,,,1ba8cfc2b9fc54859c10e4ca0afc06eea74f9a7cbbcabd466b062d1ae09fa869f751065e74bece7e482c386bb6a44d63851a6b9045c6e705c34bef58112a771f,aa9115b9378b961edb39343d178871013527c58cfcdf824574e0a962631dbb603de46f3ed9ca1e2ddb4c73a3f1e9c65f0a4e32641b87e07d784cee4febbd2e3a
1790134846207,receipt,rcpt_1291d9cb5d16ab81b195,,week100-1790134837-u080,internal_transfer,,,,1291d9cb5d16ab81b195e491677c40c5e51f58b91afaeb7c7d04e733d8f377d69aa706459d81226b812223e8ac87d8eb4a753954aa0fc64beabc8c7e633e8965,1ba8cfc2b9fc54859c10e4ca0afc06eea74f9a7cbbcabd466b062d1ae09fa869f751065e74bece7e482c386bb6a44d63851a6b9045c6e705c34bef58112a771f
1790134846229,market_trade,week100-1790134837-m7:trade:1,week100-1790134837-m7,week100-1790134837-u080,NO,5.05,USDC,,,
1790134846243,receipt,rcpt_2c281972b24f8309c1e1,,week100-1790134837-u081,internal_transfer,,,,2c281972b24f8309c1e17219b50f05b7fc9fcbe39fcd4a8a5e9e951ea3517401b27343a1eba75fac4a20ccb5a718740a5709d26223e0ae07873ccccee865ee01,1291d9cb5d16ab81b195e491677c40c5e51f58b91afaeb7c7d04e733d8f377d69aa706459d81226b812223e8ac87d8eb4a753954aa0fc64beabc8c7e633e8965
1790134846271,receipt,rcpt_326bacadf0f85688f504,,week100-1790134837-u081,internal_transfer,,,,326bacadf0f85688f504141da5e71b3085a7de8f7b8cbe1d2e9caf878e499f78391663c65cacafdc88f7f46e59452fa99761e45f98fa2cccabe367653a96ee3f,2c281972b24f8309c1e17219b50f05b7fc9fcbe39fcd4a8a5e9e951ea3517401b27343a1eba75fac4a20ccb5a718740a5709d26223e0ae07873ccccee865ee01
1790134846293,market_trade,week100-1790134837-m0:trade:4,week100-1790134837-m0,week100-1790134837-u081,YES,5.05,USDC,,,
1790134846326,receipt,rcpt_6d4ef6ae7925479e553c,,week100-1790134837-u089,internal_transfer,,,,6d4ef6ae7925479e553c439629813e78482d13af4b823620dc14fd39b93a631db0ae4434112e9e261cb024ddd562c94d7fb34487476a6e50c06ad19e38ec86bf,326bacadf0f85688f504141da5e71b3085a7de8f7b8cbe1d2e9caf878e499f78391663c65cacafdc88f7f46e59452fa99761e45f98fa2cccabe367653a96ee3f
1790134846354,receipt,rcpt_9f3d815b75849a6cd0e0,,week100-1790134837-u089,internal_transfer,,,,9f3d815b75849a6cd0e0f54e560fc18abea0306c63b4ce15485de5b85fb033322778123034f042fe9e8d1873b8951e046890908724b09548274fcb7407c6e869,6d4ef6ae7925479e553c439629813e78482d13af4b823620dc14fd39b93a631db0ae4434112e9e261cb024ddd562c94d7fb34487476a6e50c06ad19e38ec86bf
1790134846377,market_trade,week100-1790134837-m0:trade:5,week100-1790134837-m0,week100-1790134837-u089,YES,5.05,USDC,,,
1790134846390,receipt,rcpt_f4668987215fd2ea37af,,week100-1790134837-u090,internal_transfer,,,,f4668987215fd2ea37af8e6e19ed6935117452a1b524519edf4fab1e1a79934df063698f6b7e06a0cf0b42c3eb9d0f56dd62b0d1dcb2d076caa24ad08e7b703d,9f3d815b75849a6cd0e0f54e560fc18abea0306c63b4ce15485de5b85fb033322778123034f042fe9e8d1873b8951e046890908724b09548274fcb7407c6e869
1790134846426,receipt,rcpt_17af7a9e9d708e1e8a7a,,week100-1790134837-u090,internal_transfer,,,,17af7a9e9d708e1e8a7ad23083fd5b1e29fcc9cdbcb20a3009c5c101b987ebdcebe739f0f249ee4abd42369f6bb6f2aa7e7b8d474fd6016a49325d8f4e751a56,f4668987215fd2ea37af8e6e19ed6935117452a1b524519edf4fab1e1a79934df063698f6b7e06a0cf0b42c3eb9d0f56dd62b0d1dcb2d076caa24ad08e7b703d
1790134846449,market_trade,week100-1790134837-m1:trade:2,week100-1790134837-m1,week100-1790134837-u090,NO,5.05,USDC,,,
1790134846469,receipt,rcpt_9ea45d7d16f817f80307,,week100-1790134837-u091,internal_transfer,,,,9ea45d7d16f817f80307f921f196f6304b8b23fd9239a0249d586695b946361e1db2a0994d6143f6a3880bb7288fd40e4df496afcb838d221f664a865891a040,17af7a9e9d708e1e8a7ad23083fd5b1e29fcc9cdbcb20a3009c5c101b987ebdcebe739f0f249ee4abd42369f6bb6f2aa7e7b8d474fd6016a49325d8f4e751a56
1790134846497,receipt,rcpt_2c758dcfe74f6870c5d3,,week100-1790134837-u091,internal_transfer,,,,2c758dcfe74f6870c5d37e7fb516b7cef977e56137f25fb4304b46fcdbe256b0953b32c3301a378cb2def0701014757ba01f9090499e577e980826d38c6f6438,9ea45d7d16f817f80307f921f196f6304b8b23fd9239a0249d586695b946361e1db2a0994d6143f6a3880bb7288fd40e4df496afcb838d221f664a865891a040
1790134846913,market_trade,week100-1790134837-m2:trade:4,week100-1790134837-m2,week100-1790134837-u091,YES,5.05,USDC,,,
1790134846948,receipt,rcpt_c3d843a61244901a56ef,,week100-1790134837-u099,internal_transfer,,,,c3d843a61244901a56efd9259696c42c98c8b4f57c9cf9b67ae674d66d5105ff1836bf1670ac9977d5a0f9c4291fe26e00f2caceb867eab04a3a76e6a9e78859,2c758dcfe74f6870c5d37e7fb516b7cef977e56137f25fb4304b46fcdbe256b0953b32c3301a378cb2def0701014757ba01f9090499e577e980826d38c6f6438
1790134846980,receipt,rcpt_63d8757ab18423c0a981,,week100-1790134837-u099,internal_transfer,,,,63d8757ab18423c0a981c42747e0d33de240968b5c842e6336c1e2cb91238d4818e78322648b2b735d6fd6ec156839e8db224ab1e9a5433eb15ca34b55f1dd61,c3d843a61244901a56efd9259696c42c98c8b4f57c9cf9b67ae674d66d5105ff1836bf1670ac9977d5a0f9c4291fe26e00f2caceb867eab04a3a76e6a9e78859
1790134847003,market_trade,week100-1790134837-m2:trade:5,week100-1790134837-m2,week100-1790134837-u099,YES,5.05,USDC,,,
1790134847019,receipt,rcpt_26f26f02935efccba173,,week100-1790134837-u100,internal_transfer,,,,26f26f02935efccba1735e370eba015fce3b2aea3d4043811f4fbe131116a3e3955dabb11ba63ece44a5265adf86ca8a7bd13ea9b0568acd9ab590d0e497ad33,63d8757ab18423c0a981c42747e0d33de240968b5c842e6336c1e2cb91238d4818e78322648b2b735d6fd6ec156839e8db224ab1e9a5433eb15ca34b55f1dd61
1790134847049,receipt,rcpt_c96221c4999f3c7e6fa8,,week100-1790134837-u100,internal_transfer,,,,c96221c4999f3c7e6fa878e8dd1b63d6d31fbc6dfd369460b073d9e6c288f7f743b64988bbe67d596232f799e2b43fcd775e58b38d20623ba272d74c1d17f08d,26f26f02935efccba1735e370eba015fce3b2aea3d4043811f4fbe131116a3e3955dabb11ba63ece44a5265adf86ca8a7bd13ea9b0568acd9ab590d0e497ad33
1790134847073,market_trade,week100-1790134837-m3:trade:2,week100-1790134837-m3,week100-1790134837-u100,NO,5.05,USDC,,,
1790134852516,receipt,rcpt_2cbe4afee87b98c24ae6,,week100-1790134837-u003,internal_transfer,,,,2cbe4afee87b98c24ae68405bee827bfad2d8c3c02c6a9f90a5f9b16edafe0f53bd356d8931c92bffa2e2170dbe80a81d5bdf41148b6bd502a32b82705f6ff22,c96221c4999f3c7e6fa878e8dd1b63d6d31fbc6dfd369460b073d9e6c288f7f743b64988bbe67d596232f799e2b43fcd775e58b38d20623ba272d74c1d17f08d
1790134854318,receipt,rcpt_ae16c300b68ea3254ccd,,week100-1790134837-u007,internal_transfer,,,,ae16c300b68ea3254ccd9a6529f6897ce5f9f291bfb68b33baaf096422540e707eddcafe895b84e43d5886eb6874d825fc3cae29929a79841f2ec01a221e36cc,2cbe4afee87b98c24ae68405bee827bfad2d8c3c02c6a9f90a5f9b16edafe0f53bd356d8931c92bffa2e2170dbe80a81d5bdf41148b6bd502a32b82705f6ff22
1790134856478,receipt,rcpt_9b3bb4632cb2a40c85d4,,week100-1790134837-u013,internal_transfer,,,,9b3bb4632cb2a40c85d4894a20f9509433ec1f0b5b773d955ca6a6cd8d24cdf960837922562e03d22f92a8c395f4a737cf92904d0f8c58ca753cba6f816e7455,ae16c300b68ea3254ccd9a6529f6897ce5f9f291bfb68b33baaf096422540e707eddcafe895b84e43d5886eb6874d825fc3cae29929a79841f2ec01a221e36cc
1790134857918,receipt,rcpt_5b6b0af881bb954c2abd,,week100-1790134837-u017,internal_transfer,,,,5b6b0af881bb954c2abdde64b934179e4360c4514018dc271efaf9084310f925875ca85d2efa079709b78e91f940c48fc15668542029d9dab3013a0527c6e1ac,9b3bb4632cb2a40c85d4894a20f9509433ec1f0b5b773d955ca6a6cd8d24cdf960837922562e03d22f92a8c395f4a737cf92904d0f8c58ca753cba6f816e7455
1790134860010,receipt,rcpt_36932d66967c3fddef35,,week100-1790134837-u023,internal_transfer,,,,36932d66967c3fddef3541cae0deabbdbcb9713e1cfa786675ebc12ebfbbaa070146e3206d96fdd49a4300c36015a364f2a64f5753ede73ce2782503b2b66bba,5b6b0af881bb954c2abdde64b934179e4360c4514018dc271efaf9084310f925875ca85d2efa079709b78e91f940c48fc15668542029d9dab3013a0527c6e1ac
1790134861474,receipt,rcpt_8dfbb7513b22cf8b2dfa,,week100-1790134837-u027,internal_transfer,,,,8dfbb7513b22cf8b2dfacba5c5771781c4f6e99ad815d38a95aa85fd72bb7f31ec647108592325f1631da8d850c9eb0446515649daaad44ca8a1dc590dd172c7,36932d66967c3fddef3541cae0deabbdbcb9713e1cfa786675ebc12ebfbbaa070146e3206d96fdd49a4300c36015a364f2a64f5753ede73ce2782503b2b66bba
1790134863625,receipt,rcpt_671869b6d50b23cb2940,,week100-1790134837-u033,internal_transfer,,,,671869b6d50b23cb294054fb3b8cc25879943ff603b724846ca559aaacbf07493f47c81cde1d6bdafdff9c962e4cda01170546e149fcc9c2e2e0f6c5c063ac6a,8dfbb7513b22cf8b2dfacba5c5771781c4f6e99ad815d38a95aa85fd72bb7f31ec647108592325f1631da8d850c9eb0446515649daaad44ca8a1dc590dd172c7
1790134865099,receipt,rcpt_9f4937a00c1fbc6919ac,,week100-1790134837-u037,internal_transfer,,,,9f4937a00c1fbc6919ac8b1234379a0c175e2e97c903cfe63855616e9fc5eea54061d41aae29871b7e31a819b7e516e9b247a9686b74142779ba77013cd129d5,671869b6d50b23cb294054fb3b8cc25879943ff603b724846ca559aaacbf07493f47c81cde1d6bdafdff9c962e4cda01170546e149fcc9c2e2e0f6c5c063ac6a
1790134867215,receipt,rcpt_223059696b529540ee54,,week100-1790134837-u043,internal_transfer,,,,223059696b529540ee54699c76c0bd33cdc9d324b7e974a088be18749087c8648ed90a9a51f7252507268bb2bef124cad0e95d0263c9d9e48a291d2e4cc4510c,9f4937a00c1fbc6919ac8b1234379a0c175e2e97c903cfe63855616e9fc5eea54061d41aae29871b7e31a819b7e516e9b247a9686b74142779ba77013cd129d5
1790134868702,receipt,rcpt_c6647187d8d98173d29a,,week100-1790134837-u047,internal_transfer,,,,c6647187d8d98173d29aabcd3c8abae438fcbaa57d994857de01169aa3932448d7a7410c780700fa247c683ed46e9963f2b2644e897b43df03a1cc2fe518e60a,223059696b529540ee54699c76c0bd33cdc9d324b7e974a088be18749087c8648ed90a9a51f7252507268bb2bef124cad0e95d0263c9d9e48a291d2e4cc4510c
1790134870851,receipt,rcpt_6a6548a4b5b0aea9df96,,week100-1790134837-u053,internal_transfer,,,,6a6548a4b5b0aea9df96381305bf8810dfa31bf96528cfc70b281b64cad3285f0b3f9854ed357f5c8063fccd2f4d01fab7b1397b09dac3a1656162e47d4e4c6e,c6647187d8d98173d29aabcd3c8abae438fcbaa57d994857de01169aa3932448d7a7410c780700fa247c683ed46e9963f2b2644e897b43df03a1cc2fe518e60a
1790134872253,receipt,rcpt_477fb32778078ab8d777,,week100-1790134837-u057,internal_transfer,,,,477fb32778078ab8d77702b25c2b2e96842b251509d924741d074bc845ddce2761cac731299679451052ee316fdb3305b6294c2cd10113fe705700d47fa7eaf5,6a6548a4b5b0aea9df96381305bf8810dfa31bf96528cfc70b281b64cad3285f0b3f9854ed357f5c8063fccd2f4d01fab7b1397b09dac3a1656162e47d4e4c6e
1790134874610,receipt,rcpt_458ee51a16467f2df911,,week100-1790134837-u063,internal_transfer,,,,458ee51a16467f2df911024126cd72ba0a0cd92dafd256734a67353ea6d38ebdde9b1fc6f78f562d0c11ca4bacabe9fb4e446e5e0aeebf788113d26500612856,477fb32778078ab8d77702b25c2b2e96842b251509d924741d074bc845ddce2761cac731299679451052ee316fdb3305b6294c2cd10113fe705700d47fa7eaf5
1790134876041,receipt,rcpt_1b8a414832b14adb582c,,week100-1790134837-u067,internal_transfer,,,,1b8a414832b14adb582c6ab93e774fecc47990aabb73e70a969fa0872b75aa67ff5243722a97a0098cd9166f9a744dcb5b4678a317e6a945963aa600f477b4a5,458ee51a16467f2df911024126cd72ba0a0cd92dafd256734a67353ea6d38ebdde9b1fc6f78f562d0c11ca4bacabe9fb4e446e5e0aeebf788113d26500612856
1790134878190,receipt,rcpt_ab168a00a1a32273661d,,week100-1790134837-u073,internal_transfer,,,,ab168a00a1a32273661d25a3686ba9e0d8d865d51a866da0bff0a28a5f51bdadb8803cfe70310580aa297cfa40c969dd8c580268fed8fa9d2cc0604e5fe5001e,1b8a414832b14adb582c6ab93e774fecc47990aabb73e70a969fa0872b75aa67ff5243722a97a0098cd9166f9a744dcb5b4678a317e6a945963aa600f477b4a5
